Producto,Canal,Ubicacion,Fecha,Cantidad
P002,CNL_TRANSPORTE,DC_3010,01/01/2023,17786
P003,CNL_TRANSPORTE,DC_3010,01/01/2023,0
P001,CNL_RETAIL,DC_3010,01/01/2023,4014
P002,CNL_RETAIL,DC_3010,01/01/2023,1679
P003,CNL_RETAIL,DC_3010,01/01/2023,0
P001,CNL_GOBIERNO,DC_3010,01/01/2023,2925
P002,CNL_GOBIERNO,DC_3010,01/01/2023,18587
P003,CNL_GOBIERNO,DC_3010,01/01/2023,0
P001,CNL_INDUSTRIAL,DC_3011,01/01/2023,5462
P002,CNL_INDUSTRIAL,DC_3011,01/01/2023,23712
P003,CNL_INDUSTRIAL,DC_3011,01/01/2023,2781
P001,CNL_TRANSPORTE,DC_3011,01/01/2023,6510
P002,CNL_TRANSPORTE,DC_3011,01/01/2023,24832
P003,CNL_TRANSPORTE,DC_3011,01/01/2023,0
P001,CNL_RETAIL,DC_3011,01/01/2023,4615
P002,CNL_RETAIL,DC_3011,01/01/2023,21253
P003,CNL_RETAIL,DC_3011,01/01/2023,0
P001,CNL_GOBIERNO,DC_3011,01/01/2023,3694
P002,CNL_GOBIERNO,DC_3011,01/01/2023,10310
P003,CNL_GOBIERNO,DC_3011,01/01/2023,1988
P001,CNL_INDUSTRIAL,DC_3012,01/01/2023,4689
P002,CNL_INDUSTRIAL,DC_3012,01/01/2023,26472
P003,CNL_INDUSTRIAL,DC_3012,01/01/2023,2644
P001,CNL_TRANSPORTE,DC_3012,01/01/2023,6178
P002,CNL_TRANSPORTE,DC_3012,01/01/2023,22790
P003,CNL_TRANSPORTE,DC_3012,01/01/2023,0
P001,CNL_RETAIL,DC_3012,01/01/2023,4344
P002,CNL_RETAIL,DC_3012,01/01/2023,12942
P003,CNL_RETAIL,DC_3012,01/01/2023,0
P001,CNL_GOBIERNO,DC_3012,01/01/2023,3371
P002,CNL_GOBIERNO,DC_3012,01/01/2023,18517
P003,CNL_GOBIERNO,DC_3012,01/01/2023,1934
P001,CNL_INDUSTRIAL,DC_3013,01/01/2023,4539
P002,CNL_INDUSTRIAL,DC_3013,01/01/2023,8613
P003,CNL_INDUSTRIAL,DC_3013,01/01/2023,0
P001,CNL_TRANSPORTE,DC_3013,01/01/2023,5348
P002,CNL_TRANSPORTE,DC_3013,01/01/2023,5860
P003,CNL_TRANSPORTE,DC_3013,01/01/2023,0
P001,CNL_RETAIL,DC_3013,01/01/2023,3864
P002,CNL_RETAIL,DC_3013,01/01/2023,12586
P003,CNL_RETAIL,DC_3013,01/01/2023,0
P001,CNL_GOBIERNO,DC_3013,01/01/2023,3255
P002,CNL_GOBIERNO,DC_3013,01/01/2023,9765
P003,CNL_GOBIERNO,DC_3013,01/01/2023,1630
P001,CNL_INDUSTRIAL,DC_3014,01/01/2023,5855
P002,CNL_INDUSTRIAL,DC_3014,01/01/2023,36030
P003,CNL_INDUSTRIAL,DC_3014,01/01/2023,2915
P001,CNL_TRANSPORTE,DC_3014,01/01/2023,6824
P002,CNL_TRANSPORTE,DC_3014,01/01/2023,25725
P003,CNL_TRANSPORTE,DC_3014,01/01/2023,0
P001,CNL_RETAIL,DC_3014,01/01/2023,5134
P002,CNL_RETAIL,DC_3014,01/01/2023,15836
P003,CNL_RETAIL,DC_3014,01/01/2023,2970
P001,CNL_GOBIERNO,DC_3014,01/01/2023,3786
P002,CNL_GOBIERNO,DC_3014,01/01/2023,24705
P003,CNL_GOBIERNO,DC_3014,01/01/2023,2243
P001,CNL_INDUSTRIAL,DC_3015,01/01/2023,4910
P002,CNL_INDUSTRIAL,DC_3015,01/01/2023,26052
P003,CNL_INDUSTRIAL,DC_3015,01/01/2023,2724
P001,CNL_TRANSPORTE,DC_3015,01/01/2023,5798
P002,CNL_TRANSPORTE,DC_3015,01/01/2023,30283
P003,CNL_TRANSPORTE,DC_3015,01/01/2023,0
P001,CNL_RETAIL,DC_3015,01/01/2023,4583
P002,CNL_RETAIL,DC_3015,01/01/2023,12736
P003,CNL_RETAIL,DC_3015,01/01/2023,0
P001,CNL_GOBIERNO,DC_3015,01/01/2023,3386
P002,CNL_GOBIERNO,DC_3015,01/01/2023,17892
P003,CNL_GOBIERNO,DC_3015,01/01/2023,0
P001,CNL_INDUSTRIAL,DC_3001,02/01/2023,4984
P002,CNL_INDUSTRIAL,DC_3001,02/01/2023,7250
P003,CNL_INDUSTRIAL,DC_3001,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3001,02/01/2023,5879
P002,CNL_TRANSPORTE,DC_3001,02/01/2023,28716
P003,CNL_TRANSPORTE,DC_3001,02/01/2023,2862
P001,CNL_RETAIL,DC_3001,02/01/2023,4770
P002,CNL_RETAIL,DC_3001,02/01/2023,2019
P003,CNL_RETAIL,DC_3001,02/01/2023,0
P001,CNL_GOBIERNO,DC_3001,02/01/2023,3679
P002,CNL_GOBIERNO,DC_3001,02/01/2023,6290
P003,CNL_GOBIERNO,DC_3001,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3002,02/01/2023,5883
P002,CNL_INDUSTRIAL,DC_3002,02/01/2023,14477
P003,CNL_INDUSTRIAL,DC_3002,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3002,02/01/2023,6857
P002,CNL_TRANSPORTE,DC_3002,02/01/2023,17373
P003,CNL_TRANSPORTE,DC_3002,02/01/2023,0
P001,CNL_RETAIL,DC_3002,02/01/2023,5272
P002,CNL_RETAIL,DC_3002,02/01/2023,4880
P003,CNL_RETAIL,DC_3002,02/01/2023,0
P001,CNL_GOBIERNO,DC_3002,02/01/2023,4308
P002,CNL_GOBIERNO,DC_3002,02/01/2023,14448
P003,CNL_GOBIERNO,DC_3002,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3003,02/01/2023,4781
P002,CNL_INDUSTRIAL,DC_3003,02/01/2023,22018
P003,CNL_INDUSTRIAL,DC_3003,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3003,02/01/2023,5412
P002,CNL_TRANSPORTE,DC_3003,02/01/2023,29729
P003,CNL_TRANSPORTE,DC_3003,02/01/2023,0
P001,CNL_RETAIL,DC_3003,02/01/2023,4211
P002,CNL_RETAIL,DC_3003,02/01/2023,9734
P003,CNL_RETAIL,DC_3003,02/01/2023,0
P001,CNL_GOBIERNO,DC_3003,02/01/2023,3505
P002,CNL_GOBIERNO,DC_3003,02/01/2023,13448
P003,CNL_GOBIERNO,DC_3003,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3004,02/01/2023,5330
P002,CNL_INDUSTRIAL,DC_3004,02/01/2023,8931
P003,CNL_INDUSTRIAL,DC_3004,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3004,02/01/2023,6566
P002,CNL_TRANSPORTE,DC_3004,02/01/2023,33823
P003,CNL_TRANSPORTE,DC_3004,02/01/2023,0
P001,CNL_RETAIL,DC_3004,02/01/2023,4683
P002,CNL_RETAIL,DC_3004,02/01/2023,32855
P003,CNL_RETAIL,DC_3004,02/01/2023,2672
P001,CNL_GOBIERNO,DC_3004,02/01/2023,4029
P002,CNL_GOBIERNO,DC_3004,02/01/2023,21898
P003,CNL_GOBIERNO,DC_3004,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3005,02/01/2023,4648
P002,CNL_INDUSTRIAL,DC_3005,02/01/2023,28657
P003,CNL_INDUSTRIAL,DC_3005,02/01/2023,2370
P001,CNL_TRANSPORTE,DC_3005,02/01/2023,5502
P002,CNL_TRANSPORTE,DC_3005,02/01/2023,17943
P003,CNL_TRANSPORTE,DC_3005,02/01/2023,0
P001,CNL_RETAIL,DC_3005,02/01/2023,4191
P002,CNL_RETAIL,DC_3005,02/01/2023,17633
P003,CNL_RETAIL,DC_3005,02/01/2023,2180
P001,CNL_GOBIERNO,DC_3005,02/01/2023,3248
P002,CNL_GOBIERNO,DC_3005,02/01/2023,20724
P003,CNL_GOBIERNO,DC_3005,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3006,02/01/2023,5029
P002,CNL_INDUSTRIAL,DC_3006,02/01/2023,21990
P003,CNL_INDUSTRIAL,DC_3006,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3006,02/01/2023,5558
P002,CNL_TRANSPORTE,DC_3006,02/01/2023,14428
P003,CNL_TRANSPORTE,DC_3006,02/01/2023,0
P001,CNL_RETAIL,DC_3006,02/01/2023,4613
P002,CNL_RETAIL,DC_3006,02/01/2023,17726
P003,CNL_RETAIL,DC_3006,02/01/2023,0
P001,CNL_GOBIERNO,DC_3006,02/01/2023,3319
P002,CNL_GOBIERNO,DC_3006,02/01/2023,13619
P003,CNL_GOBIERNO,DC_3006,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3007,02/01/2023,5876
P002,CNL_INDUSTRIAL,DC_3007,02/01/2023,35970
P003,CNL_INDUSTRIAL,DC_3007,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3007,02/01/2023,7213
P002,CNL_TRANSPORTE,DC_3007,02/01/2023,30910
P003,CNL_TRANSPORTE,DC_3007,02/01/2023,0
P001,CNL_RETAIL,DC_3007,02/01/2023,5442
P002,CNL_RETAIL,DC_3007,02/01/2023,10562
P003,CNL_RETAIL,DC_3007,02/01/2023,0
P001,CNL_GOBIERNO,DC_3007,02/01/2023,4077
P002,CNL_GOBIERNO,DC_3007,02/01/2023,14775
P003,CNL_GOBIERNO,DC_3007,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3008,02/01/2023,4717
P002,CNL_INDUSTRIAL,DC_3008,02/01/2023,15910
P003,CNL_INDUSTRIAL,DC_3008,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3008,02/01/2023,4994
P002,CNL_TRANSPORTE,DC_3008,02/01/2023,13153
P003,CNL_TRANSPORTE,DC_3008,02/01/2023,0
P001,CNL_RETAIL,DC_3008,02/01/2023,4076
P002,CNL_RETAIL,DC_3008,02/01/2023,15019
P003,CNL_RETAIL,DC_3008,02/01/2023,0
P001,CNL_GOBIERNO,DC_3008,02/01/2023,3078
P002,CNL_GOBIERNO,DC_3008,02/01/2023,4687
P003,CNL_GOBIERNO,DC_3008,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3009,02/01/2023,5860
P002,CNL_INDUSTRIAL,DC_3009,02/01/2023,3809
P003,CNL_INDUSTRIAL,DC_3009,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3009,02/01/2023,6560
P002,CNL_TRANSPORTE,DC_3009,02/01/2023,39559
P003,CNL_TRANSPORTE,DC_3009,02/01/2023,3715
P001,CNL_RETAIL,DC_3009,02/01/2023,5238
P002,CNL_RETAIL,DC_3009,02/01/2023,18631
P003,CNL_RETAIL,DC_3009,02/01/2023,2734
P001,CNL_GOBIERNO,DC_3009,02/01/2023,3923
P002,CNL_GOBIERNO,DC_3009,02/01/2023,7137
P003,CNL_GOBIERNO,DC_3009,02/01/2023,2265
P001,CNL_INDUSTRIAL,DC_3010,02/01/2023,4441
P002,CNL_INDUSTRIAL,DC_3010,02/01/2023,13129
P003,CNL_INDUSTRIAL,DC_3010,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3010,02/01/2023,5875
P002,CNL_TRANSPORTE,DC_3010,02/01/2023,32863
P003,CNL_TRANSPORTE,DC_3010,02/01/2023,0
P001,CNL_RETAIL,DC_3010,02/01/2023,4462
P002,CNL_RETAIL,DC_3010,02/01/2023,24494
P003,CNL_RETAIL,DC_3010,02/01/2023,0
P001,CNL_GOBIERNO,DC_3010,02/01/2023,3225
P002,CNL_GOBIERNO,DC_3010,02/01/2023,11995
P003,CNL_GOBIERNO,DC_3010,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3011,02/01/2023,5854
P002,CNL_INDUSTRIAL,DC_3011,02/01/2023,14207
P003,CNL_INDUSTRIAL,DC_3011,02/01/2023,2800
P001,CNL_TRANSPORTE,DC_3011,02/01/2023,6651
P002,CNL_TRANSPORTE,DC_3011,02/01/2023,20739
P003,CNL_TRANSPORTE,DC_3011,02/01/2023,0
P001,CNL_RETAIL,DC_3011,02/01/2023,4875
P002,CNL_RETAIL,DC_3011,02/01/2023,26750
P003,CNL_RETAIL,DC_3011,02/01/2023,2452
P001,CNL_GOBIERNO,DC_3011,02/01/2023,3887
P002,CNL_GOBIERNO,DC_3011,02/01/2023,11030
P003,CNL_GOBIERNO,DC_3011,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3012,02/01/2023,5134
P002,CNL_INDUSTRIAL,DC_3012,02/01/2023,17258
P003,CNL_INDUSTRIAL,DC_3012,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3012,02/01/2023,5885
P002,CNL_TRANSPORTE,DC_3012,02/01/2023,12388
P003,CNL_TRANSPORTE,DC_3012,02/01/2023,0
P001,CNL_RETAIL,DC_3012,02/01/2023,4538
P002,CNL_RETAIL,DC_3012,02/01/2023,13714
P003,CNL_RETAIL,DC_3012,02/01/2023,2330
P001,CNL_GOBIERNO,DC_3012,02/01/2023,3466
P002,CNL_GOBIERNO,DC_3012,02/01/2023,4810
P003,CNL_GOBIERNO,DC_3012,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3013,02/01/2023,4493
P002,CNL_INDUSTRIAL,DC_3013,02/01/2023,16542
P003,CNL_INDUSTRIAL,DC_3013,02/01/2023,2238
P001,CNL_TRANSPORTE,DC_3013,02/01/2023,5285
P002,CNL_TRANSPORTE,DC_3013,02/01/2023,15882
P003,CNL_TRANSPORTE,DC_3013,02/01/2023,0
P001,CNL_RETAIL,DC_3013,02/01/2023,4088
P002,CNL_RETAIL,DC_3013,02/01/2023,9574
P003,CNL_RETAIL,DC_3013,02/01/2023,2079
P001,CNL_GOBIERNO,DC_3013,02/01/2023,3054
P002,CNL_GOBIERNO,DC_3013,02/01/2023,7220
P003,CNL_GOBIERNO,DC_3013,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3014,02/01/2023,5587
P002,CNL_INDUSTRIAL,DC_3014,02/01/2023,3746
P003,CNL_INDUSTRIAL,DC_3014,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3014,02/01/2023,7277
P002,CNL_TRANSPORTE,DC_3014,02/01/2023,14975
P003,CNL_TRANSPORTE,DC_3014,02/01/2023,3662
P001,CNL_RETAIL,DC_3014,02/01/2023,5591
P002,CNL_RETAIL,DC_3014,02/01/2023,26703
P003,CNL_RETAIL,DC_3014,02/01/2023,0
P001,CNL_GOBIERNO,DC_3014,02/01/2023,4277
P002,CNL_GOBIERNO,DC_3014,02/01/2023,25878
P003,CNL_GOBIERNO,DC_3014,02/01/2023,2399
P001,CNL_INDUSTRIAL,DC_3015,02/01/2023,5228
P002,CNL_INDUSTRIAL,DC_3015,02/01/2023,20611
P003,CNL_INDUSTRIAL,DC_3015,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3015,02/01/2023,5904
P002,CNL_TRANSPORTE,DC_3015,02/01/2023,34104
P003,CNL_TRANSPORTE,DC_3015,02/01/2023,0
P001,CNL_RETAIL,DC_3015,02/01/2023,4357
P002,CNL_RETAIL,DC_3015,02/01/2023,23008
P003,CNL_RETAIL,DC_3015,02/01/2023,2496
P001,CNL_GOBIERNO,DC_3015,02/01/2023,3642
P002,CNL_GOBIERNO,DC_3015,02/01/2023,3929
P003,CNL_GOBIERNO,DC_3015,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3001,03/01/2023,5068
P002,CNL_INDUSTRIAL,DC_3001,03/01/2023,4212
P003,CNL_INDUSTRIAL,DC_3001,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3001,03/01/2023,5869
P002,CNL_TRANSPORTE,DC_3001,03/01/2023,15641
P003,CNL_TRANSPORTE,DC_3001,03/01/2023,3355
P001,CNL_RETAIL,DC_3001,03/01/2023,4501
P002,CNL_RETAIL,DC_3001,03/01/2023,25161
P003,CNL_RETAIL,DC_3001,03/01/2023,0
P001,CNL_GOBIERNO,DC_3001,03/01/2023,3460
P002,CNL_GOBIERNO,DC_3001,03/01/2023,12066
P003,CNL_GOBIERNO,DC_3001,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3002,03/01/2023,5763
P002,CNL_INDUSTRIAL,DC_3002,03/01/2023,2400
P003,CNL_INDUSTRIAL,DC_3002,03/01/2023,3057
P001,CNL_TRANSPORTE,DC_3002,03/01/2023,6692
P002,CNL_TRANSPORTE,DC_3002,03/01/2023,24506
P003,CNL_TRANSPORTE,DC_3002,03/01/2023,3630
P001,CNL_RETAIL,DC_3002,03/01/2023,5228
P002,CNL_RETAIL,DC_3002,03/01/2023,3561
P003,CNL_RETAIL,DC_3002,03/01/2023,2856
P001,CNL_GOBIERNO,DC_3002,03/01/2023,3934
P002,CNL_GOBIERNO,DC_3002,03/01/2023,3280
P003,CNL_GOBIERNO,DC_3002,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3003,03/01/2023,5061
P002,CNL_INDUSTRIAL,DC_3003,03/01/2023,20041
P003,CNL_INDUSTRIAL,DC_3003,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3003,03/01/2023,5533
P002,CNL_TRANSPORTE,DC_3003,03/01/2023,30587
P003,CNL_TRANSPORTE,DC_3003,03/01/2023,2869
P001,CNL_RETAIL,DC_3003,03/01/2023,4282
P002,CNL_RETAIL,DC_3003,03/01/2023,25963
P003,CNL_RETAIL,DC_3003,03/01/2023,0
P001,CNL_GOBIERNO,DC_3003,03/01/2023,3056
P002,CNL_GOBIERNO,DC_3003,03/01/2023,10691
P003,CNL_GOBIERNO,DC_3003,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3004,03/01/2023,5554
P002,CNL_INDUSTRIAL,DC_3004,03/01/2023,13484
P003,CNL_INDUSTRIAL,DC_3004,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3004,03/01/2023,6551
P002,CNL_TRANSPORTE,DC_3004,03/01/2023,26737
P003,CNL_TRANSPORTE,DC_3004,03/01/2023,0
P001,CNL_RETAIL,DC_3004,03/01/2023,5124
P002,CNL_RETAIL,DC_3004,03/01/2023,23560
P003,CNL_RETAIL,DC_3004,03/01/2023,2619
P001,CNL_GOBIERNO,DC_3004,03/01/2023,4133
P002,CNL_GOBIERNO,DC_3004,03/01/2023,24164
P003,CNL_GOBIERNO,DC_3004,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3005,03/01/2023,4819
P002,CNL_INDUSTRIAL,DC_3005,03/01/2023,5772
P003,CNL_INDUSTRIAL,DC_3005,03/01/2023,2524
P001,CNL_TRANSPORTE,DC_3005,03/01/2023,5831
P002,CNL_TRANSPORTE,DC_3005,03/01/2023,29218
P003,CNL_TRANSPORTE,DC_3005,03/01/2023,0
P001,CNL_RETAIL,DC_3005,03/01/2023,4087
P002,CNL_RETAIL,DC_3005,03/01/2023,23135
P003,CNL_RETAIL,DC_3005,03/01/2023,0
P001,CNL_GOBIERNO,DC_3005,03/01/2023,3456
P002,CNL_GOBIERNO,DC_3005,03/01/2023,16229
P003,CNL_GOBIERNO,DC_3005,03/01/2023,1663
P001,CNL_INDUSTRIAL,DC_3006,03/01/2023,4938
P002,CNL_INDUSTRIAL,DC_3006,03/01/2023,28603
P003,CNL_INDUSTRIAL,DC_3006,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3006,03/01/2023,6130
P002,CNL_TRANSPORTE,DC_3006,03/01/2023,27978
P003,CNL_TRANSPORTE,DC_3006,03/01/2023,0
P001,CNL_RETAIL,DC_3006,03/01/2023,4119
P002,CNL_RETAIL,DC_3006,03/01/2023,18063
P003,CNL_RETAIL,DC_3006,03/01/2023,0
P001,CNL_GOBIERNO,DC_3006,03/01/2023,3540
P002,CNL_GOBIERNO,DC_3006,03/01/2023,13365
P003,CNL_GOBIERNO,DC_3006,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3007,03/01/2023,6130
P002,CNL_INDUSTRIAL,DC_3007,03/01/2023,11017
P003,CNL_INDUSTRIAL,DC_3007,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3007,03/01/2023,7559
P002,CNL_TRANSPORTE,DC_3007,03/01/2023,8690
P003,CNL_TRANSPORTE,DC_3007,03/01/2023,3665
P001,CNL_RETAIL,DC_3007,03/01/2023,5413
P002,CNL_RETAIL,DC_3007,03/01/2023,24021
P003,CNL_RETAIL,DC_3007,03/01/2023,0
P001,CNL_GOBIERNO,DC_3007,03/01/2023,4297
P002,CNL_GOBIERNO,DC_3007,03/01/2023,11307
P003,CNL_GOBIERNO,DC_3007,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3008,03/01/2023,4166
P002,CNL_INDUSTRIAL,DC_3008,03/01/2023,24124
P003,CNL_INDUSTRIAL,DC_3008,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3008,03/01/2023,4877
P002,CNL_TRANSPORTE,DC_3008,03/01/2023,19652
